limit_bal,male,age,default,other,post_grad,university,married,deli,credit_utility,bills,payment,pay_outlier,bill_outlier,credit_outlier,pay_0_-1,pay_0_0,pay_0_1,pay_0_2,pay_0_3,pay_0_8,pay_2_-2,pay_2_0,pay_2_1,pay_2_2,pay_2_3,pay_2_7,pay_3_-2,pay_3_-1,pay_3_0,pay_3_5,pay_3_7,pay_4_-2,pay_4_-1,pay_4_0,pay_4_5,pay_5_-1,pay_5_0,pay_5_5,pay_6_-2,pay_6_-1,pay_6_2,pay_6_7
150000,0,36,1,0,0,1,0,5,2.961113333333333,457070,12903,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20000,1,63,0,0,0,1,0,20,0.495,9900,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,1,35,0,0,1,0,0,-4,0.14578529411764707,207044,157477,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
80000,0,29,0,0,1,0,0,-7,0.0,80000,80000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
110000,0,32,1,0,1,0,0,-9,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
280000,1,36,0,0,1,0,0,3,5.649525,1640867,59000,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
300000,0,38,1,0,1,0,0,0,0.01340666666666667,5848,1826,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
230000,0,36,0,0,0,1,0,-7,-0.00045217391304347833,19677,19781,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
20000,1,35,0,0,0,1,0,9,3.65785,77739,4582,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
210000,0,37,0,0,1,0,1,-6,0.014095238095238096,3158,198,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
110000,0,33,0,0,0,0,0,0,3.4849090909090914,396172,12832,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
20000,0,24,0,0,1,0,0,-6,0.80725,16332,187,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50000,1,25,0,0,0,1,0,0,1.4211,78584,7529,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
130000,1,38,0,0,1,0,0,-6,1.9815153846153848,264597,7000,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
420000,1,39,0,0,0,1,1,-3,-0.13886666666666667,80475,138799,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
70000,0,22,1,0,0,1,0,0,5.1367714285714285,373046,13472,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
20000,0,22,0,0,0,1,0,0,5.3207,112238,5824,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
50000,0,38,0,0,0,1,1,-6,-0.0011,4031,4086,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
320000,0,43,0,0,1,0,0,0,0.63450625,388432,185390,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
170000,1,39,0,0,0,0,1,0,1.8014705882352944,317238,10988,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
80000,0,24,0,0,0,1,0,0,4.6186625,383630,14137,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
20000,1,37,0,0,0,1,1,-2,3.1474,68948,6000,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
200000,0,36,0,0,1,0,1,-6,-0.009040000000000001,19696,21504,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
50000,0,27,0,0,0,1,0,0,2.52884,136896,10454,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
60000,0,60,0,0,0,1,1,33,6.57715,394629,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150000,0,41,0,0,1,0,1,-12,0.02183333333333333,4680,1405,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
100000,1,27,0,0,0,1,0,-12,0.33166,102721,69555,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
360000,0,53,0,0,0,1,0,-6,0.014030555555555557,9489,4438,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
50000,0,54,1,0,1,0,1,6,3.26174,170506,7419,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
310000,0,37,0,0,0,1,1,0,0.4203516129032258,174074,43765,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
360000,0,33,0,0,1,0,1,-6,-0.025566666666666668,78969,88173,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
250000,1,40,1,0,0,1,1,3,1.048384,275089,12993,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
50000,1,27,0,0,0,0,0,-6,-0.06196,53632,56730,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
30000,0,44,0,0,0,0,0,9,4.8381,158443,13300,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
230000,1,34,0,0,1,0,0,-6,0.0,6525,6525,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
20000,0,21,0,0,0,1,0,2,3.3458,76516,9600,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10000,1,27,1,0,0,1,1,17,2.2721,25054,2333,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280000,0,32,0,0,0,1,0,-12,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50000,0,26,0,0,0,1,0,12,2.37478,126309,7570,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,0,26,1,0,1,0,0,0,1.8917875,165843,14500,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
170000,0,30,0,0,1,0,0,0,1.7423470588235297,319199,23000,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
420000,0,29,0,0,1,0,0,-12,-0.009157142857142857,19334,23180,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
60000,0,48,0,0,0,0,0,2,3.7955666666666663,237234,9500,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
20000,0,24,0,0,0,1,0,7,1.6368,54110,21374,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200000,1,41,0,0,0,1,1,2,2.107735,438247,16700,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
260000,0,50,0,0,0,1,1,0,4.274426923076923,1158986,47635,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
160000,0,58,1,0,1,0,1,-12,-0.0004875,10826,10904,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
250000,0,32,0,0,0,1,0,0,0.8244879999999999,231422,25300,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
230000,0,29,0,0,0,1,1,0,0.7822826086956521,197038,17113,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
80000,0,50,0,0,0,1,0,-4,0.116125,26250,16960,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
50000,0,43,1,0,0,0,0,5,2.09558,110268,5489,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
390000,0,29,0,0,1,0,0,-8,-0.004102564102564103,9381,10981,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
210000,0,51,0,0,1,0,1,-3,0.05769047619047619,36272,24157,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
160000,0,37,0,0,1,0,1,-6,0.0,1580,1580,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
50000,0,46,0,0,0,1,1,12,3.5273800000000004,185169,8800,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50000,0,27,1,0,0,1,0,8,2.5249599999999996,134054,7806,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230000,0,34,0,0,0,1,1,-12,0.010108695652173913,11985,9660,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50000,1,41,0,0,0,0,1,0,4.7142599999999995,243743,8030,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
20000,1,34,0,0,0,0,1,2,4.9849,105967,6269,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
180000,0,42,0,0,0,1,1,2,8.981416666666666,1683362,66707,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
160000,0,40,0,0,0,1,1,-10,0.0381375,6102,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50000,0,31,0,0,0,1,1,0,3.3843400000000003,193226,24009,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
140000,0,40,1,0,0,0,1,6,1.3700214285714285,203368,11565,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
30000,0,22,0,0,0,1,0,6,1.9435333333333331,88493,30187,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
110000,0,29,1,0,0,1,0,18,0.03,3300,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,0,26,0,0,0,1,1,0,0.5858909090909091,242356,113460,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
120000,0,35,0,0,1,0,1,-6,-0.008,18155,19115,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
280000,0,57,0,0,0,1,1,-5,0.031021428571428568,54420,45734,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
20000,0,41,0,0,0,0,1,6,2.6151,56509,4207,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
210000,1,29,0,0,1,0,0,2,4.0972809523809515,898706,38277,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
100000,0,26,0,0,0,1,0,-6,-0.01923,16619,18542,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
200000,0,43,0,1,0,0,1,0,5.46408,1132880,40064,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
150000,1,37,0,0,1,0,0,-3,1.0921866666666666,386200,222372,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
150000,0,24,0,0,1,0,0,-4,0.35902,155786,101933,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
240000,0,30,0,0,1,0,1,0,5.739325,1434698,57260,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
50000,1,47,1,0,0,0,1,6,3.53134,183831,7264,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
70000,1,42,0,0,1,0,1,4,10.308185714285717,750261,28688,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30000,0,33,0,0,0,1,0,3,2.958,92840,4100,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
140000,1,48,1,0,0,1,1,11,3.670585714285714,535682,21800,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320000,0,27,0,0,1,0,0,-2,0.30020625,153421,57355,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
10000,1,42,1,0,0,0,1,6,4.6639,53339,6700,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
210000,0,30,0,0,0,1,1,0,3.4711523809523808,760845,31903,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
150000,0,36,0,0,0,1,1,-5,0.04496,55721,48977,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50000,0,39,0,0,0,1,1,0,3.35088,175586,8042,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
100000,1,26,0,0,1,0,0,-6,0.0056700000000000006,8319,7752,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
30000,0,29,0,0,0,1,0,0,1.8059,57673,3496,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
20000,1,27,0,0,0,0,0,3,5.63265,116455,3802,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
180000,0,58,0,0,0,1,1,-12,-0.005555555555555557,3830,4830,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50000,1,30,1,0,0,0,1,5,2.00644,110339,10017,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
80000,0,25,0,0,1,0,0,-5,0.1111625,11453,2560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
110000,1,42,0,0,0,1,0,4,2.985409090909091,392345,63950,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
210000,0,42,0,0,0,1,1,-9,0.0201,4557,336,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
340000,0,34,0,0,1,0,0,0,2.576105882352941,1001288,125412,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
130000,1,37,0,0,0,0,0,-2,-0.0006307692307692308,3418,3500,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
110000,0,41,0,0,0,1,1,0,4.459363636363637,515060,24530,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
50000,1,25,0,0,1,0,0,0,5.7218800000000005,298494,12400,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
80000,1,26,0,0,0,1,0,0,4.750225,410018,30000,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
390000,1,40,0,0,0,1,1,3,4.058753846153847,1654600,71686,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
50000,1,37,0,0,1,0,0,0,3.8872,202199,7839,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
200000,0,32,0,0,0,1,0,2,3.5541699999999996,741110,30276,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
360000,0,33,1,0,1,0,0,-1,0.4981,265253,85937,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
210000,0,43,0,0,0,1,0,0,3.6419476190476185,885506,120697,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
240000,0,33,0,0,1,0,0,0,2.6278166666666665,659471,28795,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
80000,0,30,1,0,0,0,1,12,3.0756125,257149,11100,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240000,1,38,0,0,1,0,1,-6,-0.03974583333333333,41639,51178,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
60000,0,48,0,0,0,1,0,0,5.724633333333332,363478,20000,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
10000,1,24,0,0,0,0,0,-3,0.8284,23841,15557,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
50000,0,36,1,0,0,0,1,2,5.20772,274676,14290,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
50000,1,52,0,0,0,0,0,0,2.80772,174013,33627,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
280000,0,47,1,0,0,0,0,3,-0.009228571428571428,8920,11504,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
240000,1,29,0,1,0,0,0,0,3.7638541666666665,1009549,106224,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
50000,0,24,0,0,1,0,0,-12,0.01788,1914,1020,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
160000,0,69,0,0,1,0,1,-4,-0.00493125,1141,1930,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10000,1,42,0,0,0,0,1,2,3.2523,46524,14001,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
340000,0,33,0,0,0,1,1,-4,0.026473529411764705,119206,110205,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
60000,0,62,0,0,1,0,0,2,5.2491,331482,16536,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
90000,0,53,0,0,0,0,1,0,3.2199555555555555,302955,13159,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
440000,0,28,0,0,0,1,0,0,4.579304545454545,2100358,85464,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
250000,1,51,0,0,0,0,1,-12,-0.000504,2392,2518,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
150000,1,31,1,1,0,0,0,-2,2.3782666666666668,363373,6633,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
350000,1,50,0,0,0,1,1,0,1.7046171428571428,727793,131177,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
170000,0,31,0,0,0,1,0,0,0.03679411764705882,18490,12235,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
360000,1,65,1,0,1,0,0,-9,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
200000,1,37,0,0,1,0,1,-3,0.012975,7033,4438,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
400000,1,30,0,0,1,0,0,0,2.1983099999999998,958324,79000,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
270000,1,31,0,0,0,1,0,-12,-0.0007407407407407407,1521,1721,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80000,1,37,1,0,1,0,1,2,4.0875875,339928,12921,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
90000,0,33,0,0,0,1,0,0,5.1194444444444445,479275,18525,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
150000,1,47,0,0,1,0,1,-6,0.023966666666666667,11237,7642,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
190000,0,37,0,0,0,0,0,-1,1.8073578947368418,556036,212638,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
360000,1,49,0,0,1,0,0,-9,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
170000,0,40,0,0,1,0,0,0,0.4261823529411765,85935,13484,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
290000,0,47,0,0,1,0,1,-6,0.02970689655172414,46859,38244,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
320000,1,30,0,0,0,1,0,-1,0.996875,498646,179646,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
80000,0,22,0,0,0,0,0,-2,0.8288625,95018,28709,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
340000,1,25,0,0,0,1,0,0,2.9821764705882354,1052246,38306,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
150000,0,27,0,0,0,1,0,0,4.579106666666667,714458,27592,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
160000,0,42,0,0,1,0,1,-6,0.00845625,16004,14651,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
20000,0,33,0,0,0,0,1,0,0.87785,21004,3447,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
50000,0,30,0,0,0,0,1,-12,0.0,614,614,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
70000,1,37,0,0,0,1,1,0,4.009614285714286,306757,26084,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
20000,1,22,1,0,0,1,0,-1,4.2512,88255,3231,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
170000,0,31,0,0,1,0,0,-1,0.3099764705882353,79668,26972,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
240000,1,35,0,0,1,0,1,-5,-0.0209625,78949,83980,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
280000,0,37,0,0,0,1,0,-6,-0.0151,78580,82808,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
